artist_name,song_name,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Maroon 5,Best 4 U,9,239751,0.574,0.599,10,-5.778,0,0.159,0.153,0,0.106,0.364,93.148,4
Maroon 5,Lips On You,11,216930,0.655,0.545,9,-6.717,1,0.0332,0.141,1.33e-05,0.0849,0.0909,103.042,4
Maroon 5,Bet My Heart,8,196120,0.742,0.597,8,-6.61,0,0.0485,0.135,0,0.137,0.427,120.886,4
Maroon 5,Who I Am (feat. LunchMoney Lewis),8,183427,0.819,0.676,5,-4.371,1,0.0863,0.167,1.31e-06,0.284,0.668,125.063,4
Maroon 5,Closure,7,688741,0.798,0.807,0,-6.701,0,0.0605,0.173,0.0475,0.428,0.479,117.002,4
Maroon 5,Denim Jacket,8,232550,0.775,0.612,1,-5.318,1,0.0681,0.161,0,0.0985,0.308,118.024,4
Maroon 5,Plastic Rose,7,222885,0.653,0.724,11,-5.382,0,0.154,0.0059,0,0.0407,0.53,110.484,4
Maroon 5,Moves Like Jagger - Live In Manchester,5,299573,0.563,0.883,6,-4.774,0,0.0668,0.0463,0,0.342,0.577,129.986,4
Maroon 5,Stereo Hearts - Live In Manchester,5,222680,0.582,0.775,8,-4.318,1,0.0433,0.379,0,0.152,0.561,90.014,4
Maroon 5,Animals - Live In Manchester,5,270840,0.281,0.861,4,-5.191,0,0.0405,0.0341,0,0.342,0.188,94.983,4
Maroon 5,Maps - Live In Manchester,4,262533,0.694,0.803,8,-5.515,1,0.0396,0.13,4.4e-06,0.405,0.479,119.983,4
Maroon 5,This Love - Live In Manchester,2,301973,0.575,0.863,11,-5.077,0,0.0411,0.118,0,0.141,0.485,98.905,4
Maroon 5,Wait (feat. A Boogie Wit da Hoodie),23,190476,0.689,0.594,8,-4.648,1,0.0731,0.0598,0,0.125,0.418,126.064,4
Imagine Dragons,Next To Me,33,230288,0.385,0.687,2,-4.426,1,0.0592,0.328,0.000163,0.0443,0.351,113.669,4
Shawn Mendes,There's Nothing Holdin' Me Back - MTV Unplugged,15,210066,0.701,0.685,11,-6.865,0,0.0528,0.196,0,0.966,0.727,121.961,4
Shawn Mendes,Ruin - MTV Unplugged,8,381373,0.559,0.473,2,-8.477,1,0.0317,0.42,8.77e-05,0.107,0.372,120.06,3
Shawn Mendes,Stitches - MTV Unplugged,18,263920,0.479,0.344,0,-9.751,1,0.0411,0.898,1.03e-06,0.614,0.412,140.614,4
Shawn Mendes,Three Empty Words - MTV Unplugged,8,259373,0.463,0.304,6,-14.11,1,0.0592,0.845,0,0.633,0.498,96.387,4
Shawn Mendes,Patience - MTV Unplugged,11,193786,0.354,0.399,1,-10.158,1,0.0681,0.667,0,0.647,0.484,185.912,4
Shawn Mendes,Bad Reputation - MTV Unplugged,12,311133,0.266,0.616,11,-7.185,0,0.0402,0.215,2.63e-05,0.956,0.197,149.023,3
Shawn Mendes,Don't Be A Fool - MTV Unplugged,12,337840,0.317,0.354,11,-10.005,0,0.0513,0.765,0,0.234,0.174,174.155,3
Shawn Mendes,Roses - MTV Unplugged,12,254213,0.446,0.329,11,-11.256,1,0.039,0.802,0,0.486,0.474,72.801,4
Shawn Mendes,Mercy - MTV Unplugged,12,228320,0.327,0.518,11,-7.609,0,0.0391,0.655,0,0.713,0.289,142.134,4
Shawn Mendes,Never Be Alone - MTV Unplugged,12,289320,0.274,0.2,11,-13.127,1,0.0326,0.816,5.59e-05,0.59,0.132,94.381,4
Shawn Mendes,Use Somebody/Treat You Better - MTV Unplugged,17,316440,0.328,0.534,0,-8.053,1,0.0397,0.463,6.09e-05,0.586,0.108,81.596,4
Jason Derulo,Marry Me,60,225026,0.568,0.631,7,-5.623,1,0.0273,0.033,0,0.144,0.23,105.096,4
Faber Drive,Candy Store feat. Ish,42,196440,0.717,0.672,10,-5.704,1,0.0405,0.0769,0,0.0577,0.963,171.107,4
Eminem,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,11,296940,0.872,0.732,1,-6.614,1,0.307,0.168,0,0.334,0.482,135.831,4
Owl City,The Real World,36,214666,0.546,0.803,1,-5.196,1,0.0345,0.0584,0,0.0792,0.763,160.032,4
Owl City,Deer In The Headlights,40,180626,0.574,0.981,2,-3.573,1,0.0485,0.0287,0.000468,0.0697,0.95,140.039,4
Owl City,Angels,37,220080,0.643,0.923,1,-4.498,0,0.0348,0.228,1.63e-05,0.151,0.548,122.995,4
Owl City,Dreams Don't Turn To Dust,32,224666,0.573,0.975,8,-4.165,1,0.0509,0.0487,0.00405,0.0838,0.588,90.008,4
Owl City,Honey And The Bee,38,224773,0.608,0.699,0,-5.254,1,0.0266,0.115,0,0.0877,0.659,106.994,4
Owl City,Kamikaze,31,207733,0.596,0.865,0,-5.722,0,0.0452,0.0135,0.00308,0.0908,0.268,115.008,4
Owl City,"January 28, 1986",27,37973,0.398,0.476,1,-14.605,1,0.165,0.542,0,0.191,0.611,102.494,1
Owl City,Galaxies,39,243200,0.65,0.975,1,-4.85,1,0.0412,0.0258,1.44e-05,0.0797,0.906,119.989,4
Owl City,Hospital Flowers,30,218520,0.582,0.588,11,-6.074,1,0.025,0.31,4.31e-05,0.0446,0.59,160.013,4
Owl City,Alligator Sky,41,185306,0.541,0.933,11,-4.36,0,0.0887,0.012,0,0.0727,0.413,91.97,4
Owl City,The Yacht Club,30,272720,0.665,0.769,1,-6.498,1,0.0335,0.0158,9.9e-06,0.385,0.801,130.006,4
Owl City,Plant Life,33,250813,0.396,0.725,10,-6.61,1,0.0334,0.233,1.09e-06,0.0767,0.505,159.931,3
Owl City,Alligator Sky,34,195133,0.565,0.931,11,-5.067,0,0.0677,0.0148,0,0.0982,0.329,91.98,4
BIGBANG,FLOWER ROAD,61,228631,0.709,0.654,1,-4.765,0,0.0858,0.124,0,0.15,0.624,94.858,4
Eminem,Nowhere Fast (feat. Kehlani) - Extended Version,62,278402,0.699,0.691,11,-5.813,1,0.31,0.267,0,0.283,0.618,78.874,4
Lana Del Rey,Young And Beautiful,24,236053,0.319,0.426,11,-8.929,0,0.0382,0.245,8.23e-06,0.108,0.159,114.553,4
Lana Del Rey,Summertime Sadness,68,265427,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,4
Lana Del Rey,Born To Die,66,285400,0.428,0.626,4,-6.639,0,0.0339,0.222,8.22e-05,0.277,0.379,86.02,4
Jacob Restituto,I Need the Sun to Break,38,274676,0.596,0.206,2,-12.215,1,0.0299,0.816,0,0.105,0.211,138.038,4
Eminem,Headlights,7,343032,0.691,0.79,11,-3.689,1,0.137,0.163,0,0.832,0.48,146.679,4
Eminem,Cold Wind Blows,12,303733,0.625,0.973,11,-0.501,1,0.427,0.133,0,0.746,0.577,168.999,4
Eminem,Talkin’ 2 Myself,11,300426,0.398,0.962,4,-2.177,0,0.415,0.0832,0,0.561,0.5,180.271,4
Eminem,On Fire,8,213493,0.724,0.906,8,-4.359,1,0.276,0.105,0,0.351,0.559,91.988,4
Eminem,Won't Back Down,11,265906,0.48,0.951,2,-2.346,1,0.206,0.0136,2.76e-06,0.0558,0.347,179.98,3
Eminem,W.T.P.,13,238173,0.805,0.927,9,-2.339,1,0.237,0.0305,0,0.357,0.746,94.961,4
Eminem,Going Through Changes,10,298893,0.69,0.892,0,-4.09,1,0.256,0.0203,0,0.0603,0.343,86.054,4
Eminem,Seduction,9,275400,0.451,0.847,6,-4.384,0,0.458,0.124,0,0.788,0.491,79.964,4
Eminem,No Love,19,299506,0.735,0.932,11,-2.86,1,0.224,0.128,0,0.175,0.318,129.583,4
Eminem,Cinderella Man,18,279013,0.682,0.908,8,-3.433,1,0.196,0.233,0,0.0807,0.673,86.069,4
Eminem,25 To Life,15,241586,0.619,0.926,8,-0.975,0,0.257,0.249,0,0.208,0.372,79.589,4
Eminem,So Bad,11,325346,0.771,0.805,1,0.49,1,0.0956,0.292,0,0.149,0.768,81.037,4
Eminem,Almost Famous,8,292480,0.542,0.963,9,-1.482,0,0.318,0.0279,0,0.329,0.464,82.948,4
Eminem,You’re Never Over,8,305680,0.486,0.962,4,-1.615,1,0.304,0.021,0,0.0627,0.619,157.013,4
Eminem,Untitled,8,194440,0.855,0.837,11,-2.861,1,0.106,0.358,0,0.17,0.776,112.024,3
DJ Khaled,"I Believe - As featured in the Walt Disney Pictures' ""A WRINKLE IN TIME""",57,225013,0.354,0.631,1,-8.576,0,0.11,0.184,0,0.292,0.34,175.593,4
Camila Cabello,Never Be the Same,74,227087,0.643,0.709,0,-4.343,1,0.0733,0.145,0.000449,0.115,0.264,129.961,4
David Bowie,Life On Mars? - 2015 Remastered Version,70,235986,0.442,0.384,10,-14.635,1,0.0414,0.639,7.7e-05,0.0539,0.216,123.281,4
Charlie Puth,Some Type Of Love,37,187906,0.702,0.595,2,-6.005,1,0.0912,0.392,0,0.0753,0.366,90.497,4
Truc Nhan,Đông,20,229276,0.356,0.444,10,-8.166,1,0.0496,0.728,0,0.354,0.255,183.184,3
Calum Scott,You Are The Reason,33,204326,0.329,0.234,10,-7.725,1,0.0303,0.913,0,0.132,0.199,170.466,3
Hearts & Colors,Too Many Friends,13,215103,0.758,0.757,4,-4.145,0,0.0603,0.167,3.99e-05,0.0669,0.611,101.998,4
Shawn Mendes,In My Blood,38,211600,0.628,0.715,5,-7.097,1,0.0541,0.0524,0,0.119,0.429,139.991,4
Shawn Mendes,Lost In Japan,29,200133,0.726,0.708,7,-6.908,0,0.356,0.303,0,0.348,0.417,105.084,4
Tim McGraw,Highway Don't Care,64,276880,0.47,0.79,2,-5.352,1,0.039,0.0216,0,0.0863,0.495,158.061,4
Calum Scott,Rhythm Inside,13,212619,0.613,0.627,2,-5.576,0,0.036,0.0141,2.19e-06,0.221,0.165,120.476,4
Calum Scott,Dancing On My Own,30,260285,0.671,0.183,1,-8.649,1,0.0325,0.821,3.93e-05,0.0969,0.208,112.678,4
Davichi,This Love,60,225171,0.408,0.445,9,-4.316,1,0.0337,0.731,0,0.194,0.205,138.76,4
Jung Yong Hwa,See My Eyes (Heartstring OST),37,191634,0.609,0.809,4,-9.869,0,0.0491,0.0314,0,0.0504,0.715,146.768,4
Jung Yong Hwa,Because I Miss You,45,275461,0.422,0.515,0,-4.416,1,0.028,0.528,0,0.17,0.221,134.0,3
My Tam,Dung Hoi 'em,43,263053,0.337,0.444,0,-7.053,0,0.032,0.696,2.31e-05,0.127,0.289,147.17,4
Jason Mraz,Have It All,72,226098,0.643,0.617,1,-4.95,0,0.041,0.192,0,0.0989,0.592,82.029,4
LIEZA,I Like Me Better - Acoustic,40,191159,0.636,0.193,1,-9.724,1,0.0499,0.95,0,0.12,0.491,82.072,4
Khalid,Love Lies (with Normani),87,201707,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,4
Maroon 5,Sad,52,193826,0.781,0.262,7,-9.189,1,0.0321,0.797,0,0.1,0.338,111.92,4
Christopher,Heartbeat - Acoustic Version,40,211209,0.451,0.269,2,-8.571,1,0.0329,0.922,0,0.0935,0.288,86.735,3
Unknown,Unknown,0,262571,0.512,0.335,9,-11.22,1,0.055,0.698,3.48e-06,0.119,0.32,127.95,4
5 Seconds of Summer,Youngblood,87,203417,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,4
Train,Call Me Sir,60,216280,0.522,0.755,8,-4.405,0,0.0461,0.214,0,0.102,0.441,83.965,4
Charlie Puth,Patient,74,190533,0.675,0.604,1,-6.266,1,0.193,0.752,0,0.111,0.456,168.034,4
Ed Sheeran,Happier - Acoustic,67,206209,0.493,0.4,0,-8.117,1,0.0261,0.0425,1.47e-06,0.133,0.15,91.004,4
Big Sean,I Don't Fuck With You,22,284386,0.823,0.733,1,-5.474,1,0.0628,0.0349,0,0.324,0.397,97.972,4
Post Malone,Better Now,93,231266,0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,4
Jesse McCartney,Better with You - Tep No Remix,43,226339,0.733,0.568,10,-5.953,0,0.0484,0.09,0,0.0538,0.681,101.017,4
K'NAAN,Wavin' Flag - Coca-Cola® Celebration Mix,51,212506,0.583,0.791,0,-4.192,1,0.0644,0.309,0,0.0996,0.615,151.869,4
Maroon 5,Girls Like You (feat. Cardi B),91,235545,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,4
Carpenters,Top Of The World,16,179173,0.379,0.343,10,-12.993,1,0.0385,0.806,0,0.104,0.694,184.301,4
Bars and Melody,Hopeful,53,169360,0.437,0.846,8,-4.109,1,0.147,0.358,0,0.251,0.467,104.087,4
Fall Out Boy,The Last Of The Real Ones (Remix) [feat. MadeinTYO & bülow] - Remix,51,210800,0.511,0.903,8,-4.47,1,0.0574,0.0213,0,0.111,0.597,115.022,4
OneRepublic,Connection,80,148459,0.611,0.602,5,-4.89,1,0.0437,0.000837,0,0.112,0.624,168.154,4
Truc Nhan,Người Ta Có Thương Mình Đâu,43,228121,0.582,0.225,6,-12.236,1,0.0362,0.844,0,0.0996,0.23,80.03,3
Imagine Dragons,Natural,91,189466,0.448,0.612,2,-6.106,1,0.0708,0.216,0,0.08,0.213,97.773,4
Bars and Melody,Havana,37,214209,0.681,0.694,7,-4.76,0,0.0297,0.113,0,0.144,0.326,104.979,4
BIGBANG,"EYES, NOSE, LIPS - Live",32,285685,0.506,0.659,0,-5.264,1,0.0325,0.325,0,0.465,0.242,144.023,4
Miley Cyrus,Adore You,70,278746,0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,119.759,4
Maroon 5,Misery,33,216200,0.704,0.809,4,-4.872,0,0.0425,0.000302,0,0.216,0.707,102.982,4
Olly Murs,That Girl,65,176746,0.564,0.797,10,-4.534,0,0.0386,0.0175,0,0.38,0.559,178.021,4
Alan Walker,Diamond Heart,86,239834,0.499,0.638,0,-6.145,1,0.0438,0.129,0,0.631,0.253,89.98,4
Eminem,Killshot,87,253579,0.892,0.651,0,-8.645,0,0.378,0.0989,0,0.371,0.599,105.814,4
Eminem,Venom - Music From The Motion Picture,78,269573,0.75,0.789,0,-5.058,1,0.0647,0.0148,0,0.501,0.467,135.954,4
Lady Gaga,Is That Alright?,75,191280,0.557,0.279,6,-7.757,1,0.0372,0.868,1.25e-05,0.0978,0.263,102.727,4
Blue Stahli,Corner,39,292500,0.432,0.825,5,-7.819,0,0.0607,0.000752,0.00322,0.137,0.602,196.027,4
Blue Stahli,ULTRAnumb,55,265434,0.439,0.915,2,-7.078,0,0.0745,0.000184,0.000899,0.326,0.34,91.993,4
Eminem,Cold Wind Blows,64,303733,0.619,0.972,11,-0.517,1,0.416,0.13,0,0.782,0.584,169.04,4
Eminem,Talkin’ 2 Myself,62,300426,0.421,0.963,4,-2.16,0,0.415,0.0819,0,0.5,0.494,180.336,4
Eminem,On Fire,59,213493,0.724,0.909,8,-4.349,1,0.287,0.101,0,0.415,0.558,91.904,4
Eminem,Won't Back Down,63,265906,0.478,0.951,2,-2.347,1,0.19,0.0133,2.21e-06,0.0533,0.338,179.978,3
Eminem,W.T.P.,62,238173,0.77,0.937,9,-2.327,1,0.247,0.0319,0,0.348,0.685,95.011,4
Eminem,Going Through Changes,61,298893,0.693,0.899,0,-4.084,1,0.259,0.0197,0,0.0594,0.319,86.048,4
Eminem,Not Afraid,78,248133,0.855,0.954,0,-1.19,0,0.264,0.529,0,0.205,0.668,114.635,5
Eminem,Seduction,60,275400,0.628,0.847,6,-4.386,0,0.387,0.124,0,0.652,0.504,78.031,4
Eminem,No Love,72,299506,0.522,0.932,11,-2.87,1,0.255,0.119,0,0.177,0.33,129.473,4
Eminem,Space Bound,72,278640,0.668,0.886,0,-3.474,1,0.117,0.0417,0,0.459,0.503,142.002,4
Eminem,Cinderella Man,71,279013,0.679,0.908,8,-3.411,1,0.202,0.234,0,0.0821,0.687,85.918,4
Eminem,25 To Life,68,241586,0.701,0.931,8,-0.945,0,0.243,0.239,0,0.194,0.362,79.996,4
Eminem,So Bad,62,325346,0.773,0.811,1,0.496,1,0.0882,0.304,0,0.174,0.774,81.037,4
Eminem,Almost Famous,59,292480,0.537,0.961,0,-1.498,1,0.295,0.0253,0,0.332,0.487,82.44,4
Eminem,Love The Way You Lie,80,263373,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,4
Eminem,You’re Never Over,58,305680,0.691,0.96,4,-1.616,1,0.198,0.0193,0,0.0626,0.645,157.02,4
Eminem,Untitled,58,194440,0.857,0.841,11,-2.839,1,0.103,0.34,0,0.161,0.74,112.023,3
Eminem,Walk On Water (feat. Beyoncé),70,303640,0.483,0.439,9,-10.212,0,0.238,0.805,0,0.637,0.618,81.986,4
Eminem,Believe,70,315346,0.884,0.492,1,-5.343,0,0.112,0.16,0,0.359,0.11,130.072,4
Eminem,Chloraseptic (feat. Phresher),60,301146,0.898,0.753,1,-6.336,1,0.275,0.0416,0,0.253,0.414,132.066,4
Eminem,Untouchable,60,370133,0.554,0.887,7,-3.367,1,0.503,0.0803,0,0.15,0.648,172.233,4
Eminem,River (feat. Ed Sheeran),82,221013,0.748,0.749,8,-5.916,0,0.516,0.142,0,0.0713,0.659,90.09,4
Eminem,Remind Me (Intro),12,26333,0.596,0.452,3,-24.656,1,0.595,0.836,0.000479,0.707,0.491,73.704,5
Eminem,Remind Me,68,225173,0.754,0.869,4,-3.843,1,0.303,0.137,0,0.752,0.784,93.77,4
Eminem,Revival (Interlude),60,51826,0.61,0.283,6,-9.696,0,0.0286,0.879,1.16e-06,0.293,0.762,99.917,4
Eminem,Like Home (feat. Alicia Keys),63,245466,0.78,0.787,8,-4.581,1,0.245,0.232,0,0.246,0.258,109.883,4
Eminem,Bad Husband (feat. X Ambassadors),66,287893,0.514,0.72,8,-5.189,1,0.322,0.0738,0,0.148,0.478,96.237,3
Eminem,Tragic Endings (feat. Skylar Grey),66,252026,0.665,0.769,4,-5.04,0,0.249,0.4,0,0.709,0.512,80.971,4
Eminem,Framed,61,252960,0.744,0.827,7,-2.972,1,0.113,0.0136,0,0.272,0.735,145.972,4
Eminem,Nowhere Fast (feat. Kehlani),67,264173,0.7,0.74,11,-4.617,1,0.184,0.254,0,0.0682,0.663,79.015,4
Eminem,Heat,60,250000,0.843,0.86,7,-5.386,0,0.273,0.172,0,0.31,0.519,99.026,4
Eminem,Offended,60,320920,0.661,0.865,1,-4.439,1,0.362,0.561,0,0.842,0.731,139.731,4
Eminem,Need Me (feat. Pink),61,265466,0.695,0.661,10,-7.2,1,0.0645,0.00525,0,0.286,0.513,104.979,3
Eminem,In Your Head,67,182640,0.647,0.778,1,-5.257,1,0.224,0.00164,0,0.389,0.252,82.918,4
Eminem,Castle,66,254760,0.612,0.819,7,-4.592,1,0.321,0.0274,0.000646,0.0938,0.279,84.977,4
Eminem,Arose,65,274626,0.532,0.906,4,-6.118,0,0.446,0.168,0,0.14,0.547,140.684,1
Lukas Graham,Love Someone,86,205463,0.55,0.415,9,-6.557,0,0.052,0.161,0,0.108,0.274,172.065,4
Lady Gaga,Shallow,71,215733,0.568,0.401,7,-6.341,1,0.0297,0.382,0,0.262,0.296,95.796,4
Passenger,Ghost Town,42,313362,0.429,0.245,5,-12.955,1,0.0371,0.733,0.000165,0.0975,0.164,119.147,4
Avril Lavigne,Head Above Water,84,220850,0.578,0.694,5,-5.351,1,0.0706,0.0112,0,0.102,0.268,129.921,4
Gucci Mane,Wake Up in the Sky,91,204664,0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.359,0.367,143.01,4
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",67,224240,0.281,0.139,5,-14.392,1,0.0305,0.829,0,0.0725,0.169,92.64,4
Jason Derulo,Goodbye (feat. Nicki Minaj & Willy William),87,195419,0.643,0.904,0,-3.694,1,0.0739,0.0776,0,0.189,0.481,103.028,4
BIGBANG,KOE WO KIKASETE - BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL,32,253800,0.52,0.869,6,-5.203,1,0.0447,0.0116,0,0.862,0.328,119.957,4
Alan Walker,Alone,78,161200,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,4
Alan Walker,All Falls Down (feat. Juliander),81,199111,0.658,0.678,1,-4.407,1,0.058,0.303,0,0.361,0.662,97.976,4
Alan Walker,Faded,83,212626,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,4
Alan Walker,Darkside,85,211866,0.425,0.642,4,-5.06,0,0.0502,0.164,0,0.118,0.112,170.008,4
Demi Lovato,Warrior,65,231173,0.415,0.399,9,-6.165,0,0.0423,0.868,0,0.114,0.196,146.485,4
Demi Lovato,Sober,81,197893,0.397,0.303,1,-10.413,1,0.11,0.798,4.16e-06,0.0824,0.17,170.22,3
Bazzi,Beautiful (feat. Camila Cabello),91,180000,0.638,0.717,2,-4.722,1,0.0337,0.346,0,0.105,0.249,100.027,4
Clean Bandit,Solo (feat. Demi Lovato),90,222653,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,4
Anne-Marie,2002,85,186986,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,4
Panic! At The Disco,High Hopes,91,190946,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4
Logic,One Day (feat. Ryan Tedder),71,199866,0.529,0.871,10,-5.831,1,0.155,0.118,0.000164,0.115,0.272,189.837,4
Eagles,Hotel California - Remastered,81,391376,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4
Maroon 5,Daylight - Live In Manchester,4,416400,0.423,0.709,2,-4.761,1,0.0387,0.0155,1.58e-05,0.919,0.279,116.008,4
Maroon 5,Wait,28,190642,0.659,0.604,8,-5.084,1,0.0542,0.0889,0,0.105,0.407,126.135,4
Maroon 5,Help Me Out (with Julia Michaels),13,193603,0.937,0.555,11,-4.892,1,0.0686,0.477,2.15e-05,0.104,0.553,115.038,4
Maroon 5,Whiskey (feat. A$AP Rocky),10,210422,0.574,0.41,7,-8.287,0,0.066,0.74,0,0.106,0.0739,103.261,4
Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),25,214265,0.775,0.617,7,-6.166,1,0.0701,0.341,0,0.0985,0.485,100.048,4
Maroon 5,Cold (feat. Future),23,234308,0.697,0.716,9,-6.288,0,0.113,0.118,0,0.0424,0.506,99.905,4
Maroon 5,What Lovers Do (feat. SZA),34,199849,0.795,0.615,5,-5.211,0,0.0671,0.0786,2.98e-06,0.0855,0.393,110.009,4
Christopher,Heartbeat,33,200373,0.629,0.529,3,-7.657,1,0.0421,0.37,1.61e-06,0.154,0.198,128.082,4
Cardi B,Bodak Yellow,73,223962,0.929,0.723,11,-5.792,0,0.109,0.0672,0,0.346,0.458,125.022,4
P!nk,What About Us,79,269600,0.489,0.588,1,-6.177,1,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,4
David Archuleta,Numb,48,222746,0.623,0.697,1,-6.237,1,0.0429,0.0383,1.34e-06,0.146,0.521,111.965,3
David Archuleta,Shine a Light,32,221413,0.395,0.777,7,-6.353,1,0.109,0.0775,2.74e-06,0.105,0.309,162.125,4
Kygo,Kids in Love,10,262458,0.497,0.67,0,-4.509,1,0.0348,0.435,1.25e-06,0.389,0.236,121.826,4
Camila Cabello,Consequences - orchestra,83,181913,0.547,0.289,0,-8.131,1,0.0348,0.645,0,0.148,0.213,104.851,3
Jeremy Zucker,comethru,58,181613,0.794,0.188,0,-11.957,1,0.0523,0.601,0,0.637,0.64,93.967,4
David Archuleta,Maria Sabías Que?,23,176680,0.532,0.129,2,-11.128,0,0.0393,0.822,0,0.107,0.232,65.933,5
Sia,"Thunderclouds (with Sia, Diplo & Labrinth)",81,187026,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,4
Imagine Dragons,Radioactive,78,186813,0.457,0.793,9,-3.699,1,0.0634,0.114,0.000101,0.671,0.195,136.382,4
Imagine Dragons,Demons,79,177506,0.497,0.709,3,-2.928,1,0.0365,0.192,0.000279,0.449,0.384,89.89,4
Kygo,Born To Be Yours,85,193320,0.688,0.688,3,-5.84,1,0.0357,0.3,0,0.0982,0.451,114.011,4
Imagine Dragons,Next To Me,78,230288,0.301,0.672,2,-4.497,1,0.0623,0.28,3.1e-05,0.0609,0.384,169.497,3
Imagine Dragons,I Don’t Know Why,72,190120,0.639,0.641,2,-7.423,1,0.0609,0.0066,9.91e-06,0.185,0.0725,120.927,4
Imagine Dragons,Whatever It Takes,84,201240,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,4
Imagine Dragons,Believer,89,204346,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,4
Imagine Dragons,Walking The Wire,75,232906,0.54,0.761,4,-5.339,1,0.0372,0.0163,0,0.0941,0.147,100.008,4
Imagine Dragons,Rise Up,73,231720,0.447,0.74,3,-6.607,1,0.0475,0.0122,0.000228,0.0958,0.102,93.759,4
Imagine Dragons,I’ll Make It Up To You,70,262600,0.328,0.674,7,-7.488,1,0.105,0.00767,0.0398,0.29,0.129,177.007,3
Imagine Dragons,Yesterday,68,205113,0.569,0.645,4,-6.169,1,0.0513,0.253,0,0.413,0.54,156.031,3
Imagine Dragons,Mouth Of The River,69,221560,0.483,0.907,8,-7.015,1,0.0413,0.00183,0.0509,0.152,0.296,96.014,4
Imagine Dragons,Thunder,88,187146,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,4
Imagine Dragons,Start Over,68,186080,0.698,0.928,1,-5.051,0,0.0706,0.00551,0.0001,0.153,0.757,98.04,3
Imagine Dragons,Dancing In The Dark,67,233933,0.688,0.31,9,-10.026,1,0.18,0.786,0.000974,0.102,0.624,134.005,4
Austin Mahone,Found You,31,188640,0.706,0.338,10,-8.48,1,0.0366,0.339,0,0.092,0.618,67.49,4
